,y,x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13
3808,Mistral,199.57962,1.52355,-98.81159,-0.87909,229.36862,-119.91722,Q4,2.23942,3.96204,7.23318,-3.60549,True,948.49229
3809,Mistral,200.25424,0.13907,-99.59220,-0.88897,230.05481,-121.80531,Q3,-1.42364,-1.61601,8.86433,6.03477,True,951.47510
3810,OpenAI,200.24179,0.26447,-97.09377,-0.89171,230.06632,-125.09007,Q3,1.20566,0.98219,7.92170,5.59813,True,952.66206
3811,Mistral,200.15829,-0.49848,-96.70991,-0.89049,229.94369,-122.21990,Q3,-0.17461,1.22555,5.59675,-0.32156,True,952.43650
3812,Mistral,201.40486,0.31295,-100.65948,-0.87403,231.18485,-124.06877,Q2,-0.41790,-0.60672,12.38870,-2.34131,True,956.69456
3813,OpenAI,200.71581,0.13168,-90.37584,-0.87948,230.50330,-120.12197,Q3,-3.39722,-1.01986,11.14875,-4.56444,True,958.39115
3814,OpenAI,198.54662,-0.69509,-100.71653,-0.88348,228.33173,-119.16196,Boom!,0.20429,1.31320,9.22199,1.86386,True,942.37484
3815,OpenAI,198.83768,-0.40838,-99.64855,-0.88511,228.63304,-123.20599,Boom!,-2.09686,0.87720,14.83684,-2.05762,True,944.36413
3816,OpenAI,200.57432,-0.61548,-98.72578,-0.88544,230.37130,-120.45218,Q3,0.85361,-1.26742,8.84507,-4.21103,True,953.50870
3817,OpenAI,200.77960,-0.36037,-99.47109,-0.88846,230.58454,-120.84565,Q3,1.06968,0.03096,6.99175,-5.75056,True,954.16248
3818,OpenAI,199.52140,0.08063,-99.60233,-0.89731,229.35386,-120.94657,Q4,-0.76253,-0.80248,7.97388,-5.70039,True,947.80583
3819,Antrophic,201.95440,1.77571,-100.97231,-0.90005,231.76677,-121.34062,Q2,-0.43174,0.73086,13.11464,11.79326,True,959.28586
3820,OpenAI,201.09055,0.77496,-101.67796,-0.89460,230.91327,-120.30363,Q2,0.12402,-3.23072,16.11079,-9.18467,True,954.61378
3821,Mistral,200.73365,-0.43828,-98.24588,-0.89640,230.52984,-121.54246,Q3,1.47959,1.34765,10.73619,-2.22936,True,954.54531
3822,Mistral,200.16204,0.01363,-104.10692,-0.88034,229.95888,-122.23098,Q3,0.21862,1.81328,6.72881,-6.55502,True,948.75674
3823,Mistral,198.73549,0.06419,-98.37534,-0.88770,228.54096,-117.52769,Boom!,-0.10069,-1.13066,11.01285,-1.64855,True,944.48979
3824,Mistral,201.42535,0.45132,-103.54596,-0.87647,231.21057,-120.99801,Q2,-0.98407,0.72898,11.75674,-1.56966,True,955.35379
3825,Antrophic,201.18428,0.57349,-98.91346,-0.88879,230.96543,-122.61615,Q2,0.42954,-0.13148,9.38754,-0.26657,True,956.46469
3826,OpenAI,198.59423,0.99830,-97.73849,-0.87982,228.38049,-121.48084,Boom!,2.55397,-0.70372,5.62915,-2.36734,True,944.10191
3827,Mistral,199.32260,-0.28194,-101.53103,-0.89513,229.12223,-121.76073,Q4,1.43617,0.76795,12.70799,-2.41782,True,945.84749
3828,OpenAI,200.09339,0.60935,-94.47406,-0.89030,229.91231,-120.32252,Q3,0.60574,-2.16881,10.13559,-3.43859,True,953.22993
3829,Antrophic,198.56302,-0.18406,-98.22983,-0.89590,228.37853,-119.26482,Boom!,-0.35783,1.92018,13.65409,0.58577,True,943.70017
3830,Mistral,199.53365,0.57300,-96.79650,-0.89330,229.33728,-121.04253,Q4,-0.56034,-3.50340,6.62191,3.89432,True,949.27001
3831,Antrophic,199.16189,0.21715,-95.55776,-0.89520,228.94340,-120.55908,Q4,0.07523,0.34249,9.81736,1.29286,True,948.03059
3832,Mistral,202.75195,1.82172,-103.83582,-0.87958,232.53722,-122.51636,Q1,-0.70100,0.47466,9.17511,5.09663,True,961.84185
3833,Mistral,199.96191,-0.49049,-100.28823,-0.89285,229.75729,-119.51922,Q4,1.95955,0.98868,13.20108,-0.24799,True,949.66546
3834,Antrophic,198.90075,-0.59934,-101.56772,-0.89813,228.71866,-120.76795,Boom!,-0.77380,-0.91377,5.60186,9.40102,True,943.71990
3835,OpenAI,199.32616,0.76873,-100.80387,-0.88351,229.12094,-123.14829,Q4,-0.36820,-0.23707,12.22502,-2.80675,True,946.22887
3836,Mistral,199.34769,-0.32282,-95.95014,-0.88429,229.13997,-119.59622,Q4,-0.14157,1.19181,14.15828,0.46553,True,948.76338
3837,Antrophic,201.06838,-0.43764,-101.67874,-0.88923,230.86685,-121.11970,Q2,-0.69045,1.23970,10.52842,1.30913,True,954.50255
3838,Mistral,199.55274,1.26830,-105.73543,-0.89879,229.35506,-119.36164,Q4,2.49786,2.94523,6.40987,-1.30111,True,944.89597
3839,Mistral,199.84707,-0.95665,-99.40447,-0.89157,229.62888,-122.08489,Q4,0.42280,0.40747,13.25568,3.12015,True,949.53312
3840,OpenAI,201.02360,-0.28256,-97.00582,-0.88096,230.81061,-121.42781,Q2,1.47769,0.45289,19.02042,-0.72881,True,956.61510
3841,OpenAI,199.45528,-0.76431,-104.33241,-0.88748,229.25826,-121.59799,Q4,-0.01008,2.50828,10.38917,-0.67393,True,945.11021
3842,Mistral,199.97550,-0.30838,-99.87592,-0.87747,229.75641,-122.34376,Q4,3.40802,2.81092,15.15380,-0.09518,True,949.93952
3843,OpenAI,199.79705,0.47216,-100.89334,-0.88937,229.61050,-121.06262,Q4,0.05305,0.45773,13.73060,0.05307,True,948.53860
3844,Mistral,201.39472,0.11987,-104.59703,-0.88141,231.17827,-122.47114,Q2,-1.21168,-1.54647,11.18855,2.94535,True,954.67510
3845,OpenAI,199.18248,-0.79371,-97.19499,-0.89177,228.99995,-120.32105,Q4,0.08421,0.89470,8.32091,-2.20789,True,947.31489
3846,Antrophic,199.71035,0.10307,-102.97249,-0.88147,229.48510,-119.49544,Q4,-0.21539,0.66430,9.50499,-1.09165,True,947.06551
3847,OpenAI,199.32793,0.50083,-97.42331,-0.89355,229.14912,-122.00270,Q4,-0.13553,1.57408,9.51126,1.55555,True,947.92797
3848,OpenAI,200.73972,1.79797,-100.03197,-0.88062,230.52901,-119.61615,Q3,-3.00076,2.85274,13.88432,-3.28367,True,953.68260
3849,Mistral,201.40675,0.44635,-100.05029,-0.87997,231.20713,-122.71690,Q2,-3.12938,-3.14273,5.56514,-0.40848,True,957.00863
3850,Mistral,200.01635,0.43343,-96.52866,-0.87642,229.80264,-118.78785,Q3,-0.61044,1.24057,12.65215,-4.72206,True,951.81743
3851,OpenAI,199.37934,-1.21563,-98.25825,-0.88660,229.18291,-122.63766,Q4,-0.56987,-0.90247,8.91026,1.52813,True,947.76758
3852,Mistral,200.11150,-1.08568,-102.89231,-0.89686,229.91069,-117.96035,Q3,2.30028,1.67389,11.09819,-0.18305,True,949.11135
3853,Antrophic,200.08718,0.24881,-97.44033,-0.89173,229.89257,-121.70027,Q3,-0.63223,-0.49758,11.98151,2.66074,True,951.71576
3854,Mistral,199.31448,-0.99565,-96.55993,-0.88582,229.10120,-119.88178,Q4,-1.98142,-1.22152,9.45169,-3.42147,True,948.29243
3855,Antrophic,199.30944,-1.44094,-103.05304,-0.89469,229.11617,-119.90504,Q4,0.05050,-0.57522,10.85046,0.81939,True,945.02067
3856,Antrophic,201.42963,0.48566,-100.20595,-0.88553,231.21153,-122.72162,Q2,-0.59960,-0.30561,7.55685,2.91089,True,957.04518
3857,OpenAI,201.27803,0.46019,-97.33934,-0.88936,231.08932,-122.85518,Q2,1.17107,-0.28883,10.16934,-1.70535,True,957.72050
3858,Mistral,200.94863,0.30480,-102.70894,-0.88125,230.73906,-121.01027,Q3,0.95134,0.13735,11.70392,-2.16574,True,953.38867
3859,OpenAI,200.43505,1.13068,-103.67089,-0.88146,230.22609,-119.36599,Q3,-0.49577,1.30101,9.42225,-1.82322,True,950.33983
3860,Antrophic,201.68494,0.19970,-101.30733,-0.88941,231.45543,-123.73138,Q2,-0.83482,0.05421,8.32686,1.54227,True,957.77104
3861,OpenAI,199.37355,-0.87196,-97.06396,-0.89192,229.18645,-120.04512,Q4,0.10998,-1.47136,12.14213,-0.69433,True,948.33579
3862,Mistral,200.10717,0.63980,-99.88191,-0.89219,229.90208,-121.48141,Q3,0.44112,-0.75093,7.59940,2.49359,True,950.59488
3863,Antrophic,197.81723,0.21552,-102.09361,-0.90599,227.63563,-119.15227,Boom!,0.80219,0.30964,5.51606,-0.23755,True,938.03935
3864,Mistral,201.34956,1.33586,-110.04533,-0.88013,231.13024,-120.37457,Q2,-0.09233,0.36552,12.87013,2.58633,True,951.72515
3865,Mistral,201.30812,0.04066,-102.54592,-0.89781,231.10753,-121.40387,Q2,-0.37654,-0.78374,13.34500,4.33480,True,955.26765
3866,Antrophic,200.16630,-1.29955,-101.79805,-0.89406,229.97092,-121.40347,Q3,-0.42259,0.46384,10.24620,5.34494,True,949.93247
3867,OpenAI,201.21323,-0.00451,-101.02878,-0.88887,231.03208,-120.11478,Q2,0.75085,0.16824,13.74915,-1.53847,True,955.55175
3868,Antrophic,199.86528,-0.15702,-101.80202,-0.90111,229.69690,-122.03183,Q4,-0.21988,0.63919,13.38115,-0.03023,True,948.42540
3869,OpenAI,199.20305,-0.30757,-101.07495,-0.88572,228.99942,-118.29970,Q4,-0.71053,-0.22675,10.18206,-3.89152,True,945.47780
3870,Antrophic,200.77026,-0.76504,-106.19518,-0.90491,230.58659,-120.52266,Q3,-1.55492,0.46719,12.19356,-0.25567,True,950.75370
3871,OpenAI,200.24181,-0.83480,-98.68465,-0.88576,230.03436,-124.14334,Q3,0.11451,-0.62210,13.36192,-4.44914,True,951.86672
3872,Mistral,200.37689,-0.23498,-99.87471,-0.89515,230.17275,-118.26397,Q3,-1.27813,-0.63768,12.90262,-1.83937,True,951.94710
3873,OpenAI,200.75064,-0.54384,-101.18621,-0.88414,230.53860,-118.94755,Q3,1.15686,-0.86384,12.21234,0.10971,True,953.16008
3874,Antrophic,200.58776,1.68967,-98.57298,-0.88743,230.35870,-119.69899,Q3,-1.45584,-0.20623,8.03521,5.84220,True,953.65231
3875,Antrophic,200.74060,1.10948,-104.30262,-0.89189,230.53715,-121.90666,Q3,-0.72146,-0.07933,5.16593,1.21546,True,951.55167
3876,OpenAI,199.18857,0.42917,-95.63554,-0.88168,228.97358,-120.52961,Q4,-0.75214,-1.86073,8.59341,-4.03472,True,948.12507
3877,Mistral,198.61168,0.81050,-103.51002,-0.89293,228.41456,-120.64283,Boom!,-0.54452,-0.25999,11.36589,-1.68301,True,941.30340
3878,OpenAI,201.08429,-0.10642,-98.86645,-0.88327,230.86816,-122.09652,Q2,-0.18664,-0.57714,8.58601,-1.33234,True,955.98822
3879,OpenAI,199.90578,-0.89481,-102.92999,-0.89140,229.72619,-123.75998,Q4,1.51006,-3.49981,10.88844,-4.70647,True,948.06388
3880,OpenAI,200.46807,-0.42844,-100.89718,-0.88080,230.25498,-121.01762,Q3,0.58390,-1.21595,10.79445,-7.45985,True,951.89177
3881,Antrophic,199.85620,0.60441,-103.73659,-0.89765,229.65320,-118.41314,Q4,-0.25782,-0.24298,13.02138,2.46071,True,947.41271
3882,OpenAI,200.84393,0.36357,-106.63210,-0.89529,230.67200,-122.77154,Q3,1.92779,-0.45038,7.23753,1.81506,True,950.90361
3883,Mistral,201.36599,0.63694,-101.61215,-0.88637,231.15139,-122.47427,Q2,1.03816,1.83463,10.36223,4.54405,True,956.02388
3884,Antrophic,200.18831,0.47281,-101.73985,-0.90114,230.02063,-118.42169,Q3,0.84198,-0.04299,11.96798,-4.38717,True,950.07163
3885,OpenAI,197.73828,0.89261,-92.73450,-0.87955,227.52058,-119.10980,Boom!,2.37445,-1.11822,8.31626,3.03841,True,942.32416
3886,OpenAI,198.47548,-0.61400,-95.71007,-0.89036,228.29956,-118.64572,Boom!,-0.15724,-0.96943,12.54991,-2.31189,True,944.52236
3887,Mistral,200.14700,0.60821,-102.66724,-0.89065,229.93074,-121.61279,Q3,3.23435,0.99628,14.48636,-0.29275,True,949.40136
3888,Mistral,199.50946,-1.11369,-103.20600,-0.89187,229.30992,-119.18814,Q4,0.27794,-1.14732,9.83852,-2.72023,True,945.94428
3889,Mistral,200.31390,1.19940,-99.89888,-0.87831,230.11391,-120.87927,Q3,0.55958,0.91440,5.33503,-5.23881,True,951.62007
3890,Mistral,200.45434,-0.19198,-104.79110,-0.89402,230.24017,-118.34988,Q3,-0.90830,-0.23671,4.99093,7.86336,True,949.87616
3891,OpenAI,199.44081,0.53772,-101.44938,-0.89120,229.26184,-119.07334,Q4,0.40323,2.07520,9.99121,-2.88117,True,946.47938
3892,Antrophic,201.17421,-0.20567,-100.48783,-0.90721,231.00675,-119.87084,Q2,-0.63166,0.11402,13.37415,1.72656,True,955.62715
3893,Mistral,201.21141,-0.66063,-93.89596,-0.87861,231.01360,-119.19586,Q2,-1.43555,-2.11574,20.71682,1.05589,True,959.10905
3894,OpenAI,199.61636,-0.83931,-97.57620,-0.88485,229.40560,-120.17726,Q4,0.28833,-0.81783,13.61934,-1.80832,True,949.29371
3895,Mistral,200.95255,1.37469,-100.15695,-0.87387,230.73120,-123.29361,Q3,-0.75627,0.24975,16.92573,-1.37935,True,954.68425
3896,Mistral,200.46397,1.06991,-101.76502,-0.89187,230.24783,-121.76569,Q3,1.33904,0.84155,10.65104,-0.57251,True,951.43736
3897,OpenAI,200.47459,0.00823,-97.77572,-0.89419,230.29446,-123.04080,Q3,0.73573,1.51677,5.84467,2.26000,True,953.48508
3898,OpenAI,199.39266,0.65986,-101.23848,-0.88197,229.18414,-115.38607,Q4,0.97813,-2.07094,9.76725,-2.86642,True,946.34404
3899,OpenAI,199.89528,0.76683,-98.60533,-0.89077,229.71136,-123.53180,Q4,-0.44945,-0.63403,12.54693,-5.02629,True,950.17374
3900,OpenAI,202.35000,0.42504,-100.79142,-0.88265,232.13273,-122.64223,Q1,0.14671,-0.42880,8.89584,4.06208,True,961.35430
3901,OpenAI,200.87895,0.87169,-100.39228,-0.88633,230.67554,-123.65193,Q3,-1.57204,0.90836,11.40162,-0.33175,True,954.19860
3902,Mistral,198.66803,0.66757,-95.27548,-0.89309,228.46610,-121.69103,Boom!,0.03528,-0.18121,16.72324,4.12205,True,945.70242
3903,Mistral,198.94928,-1.32537,-104.87748,-0.87664,228.74359,-118.78119,Boom!,-1.00425,-1.02199,7.77286,-1.86574,True,942.30767
3904,Antrophic,200.04206,0.01376,-101.34790,-0.89615,229.83901,-121.89106,Q3,-1.32391,-1.05032,13.90847,0.88433,True,949.53636
3905,Antrophic,199.65315,1.01607,-99.77682,-0.90033,229.48518,-121.07563,Q4,-0.29716,-0.17934,11.05177,1.26257,True,948.37736
3906,OpenAI,200.13012,-0.45308,-99.52862,-0.88427,229.92152,-120.95412,Q3,2.34489,-1.95592,11.70479,0.09129,True,950.88629
3907,Mistral,200.33072,-0.11471,-96.47136,-0.89664,230.12619,-119.48390,Q3,0.44527,0.75938,13.37542,-0.41379,True,953.41792
3908,Mistral,201.13398,0.42058,-106.78152,-0.89277,230.91956,-124.05070,Q2,1.35140,0.55194,10.69163,-0.63941,True,952.27912
3909,OpenAI,200.76596,-0.34676,-102.17544,-0.88751,230.58084,-119.89905,Q3,-2.03688,-0.31973,11.48633,1.60619,True,952.74209
3910,OpenAI,200.35525,-1.20167,-102.04615,-0.88046,230.14344,-120.73626,Q3,2.25433,-0.32823,8.31953,3.51954,True,950.75316
3911,Mistral,199.65523,-1.06832,-91.84920,-0.88015,229.44096,-119.25208,Q4,0.73886,-0.00878,9.52768,-1.24034,True,952.35156
3912,Mistral,200.04586,0.58618,-99.48446,-0.88953,229.82742,-120.98858,Q3,0.03406,1.54375,7.81963,3.53979,True,950.48705
3913,OpenAI,199.06122,-0.08323,-102.24816,-0.89008,228.88227,-119.27327,Q4,-0.53208,1.89550,14.67919,2.70980,True,944.18201
3914,OpenAI,200.43598,-0.02256,-96.08653,-0.88304,230.23203,-119.50800,Q3,-1.60160,-0.46427,10.89862,-8.26238,True,954.13666
3915,Antrophic,200.90501,0.55032,-99.23539,-0.89975,230.71636,-119.36125,Q3,0.06993,-0.18355,8.10648,-4.68031,True,954.90737
3916,Mistral,198.85536,-0.89722,-90.98731,-0.87631,228.63609,-121.71785,Boom!,-0.25340,-0.18357,6.32139,1.17857,True,948.78317
3917,OpenAI,199.92191,1.64837,-102.80629,-0.88728,229.72262,-119.43315,Q4,0.49468,-1.31643,11.30396,0.95775,True,948.20642
3918,Antrophic,200.06758,0.83322,-101.79229,-0.90286,229.88788,-117.94934,Q3,0.02533,-0.58628,11.01309,0.50324,True,949.44178
3919,OpenAI,201.68955,1.04309,-105.53399,-0.89325,231.51421,-122.77232,Q2,-0.34235,0.08384,13.49645,-3.69771,True,955.68078
3920,Mistral,199.55307,-1.30433,-100.19812,-0.89478,229.35159,-116.48634,Q4,0.74839,2.19512,5.96936,-3.67221,True,947.66629
3921,Antrophic,201.81992,1.53867,-101.06294,-0.88949,231.61125,-123.80492,Q2,0.23422,0.42161,13.93657,-2.29626,True,958.56813
3922,OpenAI,198.91165,-0.77547,-97.46569,-0.88519,228.70470,-121.13847,Boom!,1.10772,-1.27348,8.76768,-2.77104,True,945.82539
3923,OpenAI,199.38977,0.47524,-100.83052,-0.88302,229.18060,-120.70601,Q4,-0.98626,2.40989,8.53574,-2.21486,True,946.53360
3924,Mistral,199.66934,1.13154,-100.55352,-0.88016,229.45853,-117.09430,Q4,-0.10490,-1.35378,12.25803,2.66872,True,948.06995
3925,Mistral,198.09054,0.07379,-97.53083,-0.88872,227.88175,-118.83770,Boom!,-0.66899,-1.96718,12.65348,-1.38527,True,941.68728
3926,OpenAI,199.63827,-0.77175,-96.03857,-0.88225,229.43050,-120.89849,Q4,-0.06029,-2.87444,12.43840,1.62335,True,950.17204
3927,Antrophic,201.08545,0.20917,-104.09243,-0.89918,230.91097,-120.29149,Q2,-0.30487,0.28184,7.44186,1.88765,True,953.38105
3928,OpenAI,199.67342,-0.34740,-101.23075,-0.89223,229.49890,-120.62659,Q4,0.51746,0.15560,13.71717,-1.23149,True,947.75172
3929,Mistral,199.04217,0.22357,-94.87220,-0.89302,228.84576,-119.77535,Q4,-0.26039,0.41272,11.07878,-0.09306,True,947.77473
3930,OpenAI,202.68343,0.35805,-105.70803,-0.88073,232.46890,-125.79831,Q1,-1.51444,0.63246,9.30131,0.52375,True,960.56312
3931,OpenAI,199.78899,0.44016,-103.42407,-0.88111,229.58048,-117.80929,Q4,-0.38357,2.54315,12.95632,-3.47717,True,947.23291
3932,Antrophic,199.21415,-0.85946,-102.49090,-0.90550,229.02929,-120.28038,Q4,-1.33579,-0.45325,13.15161,2.76269,True,944.82531
3933,OpenAI,201.19198,-0.20805,-103.64724,-0.88328,230.98323,-121.67000,Q2,1.66768,-0.62017,11.44528,-3.09201,True,954.13630
3934,OpenAI,199.07075,-0.27338,-103.16089,-0.87969,228.85684,-118.73076,Q4,0.76188,-0.47794,8.13905,7.49369,True,943.77331
3935,OpenAI,199.98431,0.40108,-95.50323,-0.89195,229.80506,-121.18482,Q4,0.71220,-0.38379,10.12340,-6.38286,True,952.16993
3936,Mistral,202.01927,2.08413,-100.01685,-0.87921,231.80252,-122.57376,Q1,-1.20478,-0.65671,13.92827,-2.53525,True,960.08794
3937,OpenAI,199.68186,-0.62993,-100.94211,-0.88403,229.47799,-121.53189,Q4,1.80906,-0.29878,10.27591,-3.59661,True,947.93823
3938,Antrophic,198.94857,-0.42754,-101.48545,-0.89860,228.74330,-118.12997,Boom!,0.51595,-0.23757,7.45767,4.70377,True,944.00014
3939,OpenAI,199.31858,-0.29501,-95.53812,-0.88909,229.13242,-119.00054,Q4,0.12370,-0.10535,12.00574,-2.57688,True,948.82386
3940,OpenAI,199.70204,-0.68929,-99.22519,-0.88651,229.49841,-118.78231,Q4,0.69292,-0.03528,11.14596,-2.63650,True,948.89761
3941,Mistral,199.20934,0.23362,-96.57673,-0.89296,229.01451,-120.08549,Q4,-3.11442,-2.65557,14.12496,-0.83103,True,947.75831
3942,OpenAI,200.48963,-0.48818,-102.08041,-0.89406,230.31965,-120.04200,Q3,-0.44569,-0.85988,15.52922,-4.65595,True,951.40793
3943,Mistral,199.53237,0.93010,-102.17890,-0.88004,229.32880,-123.69708,Q4,1.52843,-0.45001,10.08262,0.47582,True,946.57237
3944,OpenAI,199.43045,-0.38919,-97.68400,-0.88337,229.22104,-119.74818,Q4,2.59896,-0.92913,8.37173,2.40036,True,948.31027
3945,Antrophic,199.87887,-0.34664,-101.31514,-0.88564,229.65452,-118.55376,Q4,0.61863,2.04423,11.34758,0.91598,True,948.73679
3946,Mistral,197.92964,-0.50663,-97.17898,-0.89639,227.72524,-117.49410,Boom!,-0.33402,-1.52097,8.52400,2.21843,True,941.05870
3947,OpenAI,199.98754,0.10336,-101.20300,-0.89474,229.81854,-119.97335,Q4,-3.05171,0.94303,11.62751,-0.56482,True,949.33622
3948,Mistral,199.40135,0.59369,-102.19981,-0.88385,229.18834,-121.36988,Q4,-0.50753,-0.99098,12.99722,-1.27450,True,945.90686
3949,OpenAI,199.41943,0.69957,-101.36475,-0.89132,229.23030,-119.66557,Q4,-0.54866,2.60845,10.37721,0.96473,True,946.41478
3950,Mistral,199.38447,0.71361,-99.90995,-0.88079,229.18629,-121.43389,Q4,1.19464,-0.48999,3.21990,-6.43207,True,946.96737
3951,Antrophic,199.32455,-1.56841,-104.24866,-0.89186,229.12707,-120.58486,Q4,-0.50246,0.60144,11.50958,-3.96487,True,944.49841
3952,Antrophic,199.37809,-0.84467,-97.98114,-0.89390,229.17265,-119.86079,Q4,0.14665,-0.39565,10.24999,2.83325,True,947.89988
3953,Mistral,200.17764,1.09562,-105.01255,-0.87327,229.96182,-121.64905,Q3,-1.09861,-0.38527,13.59991,0.60211,True,948.38191
3954,OpenAI,198.95028,-0.49059,-94.70790,-0.88437,228.75402,-123.05506,Boom!,1.75576,-0.92296,11.80732,0.71222,True,947.39744
3955,Mistral,200.18481,0.27747,-99.76887,-0.88950,229.98794,-121.45865,Q3,1.53418,0.81254,11.65649,-0.24870,True,951.03960
3956,Mistral,199.04156,-1.12131,-102.37101,-0.87762,228.82347,-121.47737,Q4,-1.17422,0.28465,9.86923,3.46227,True,944.02227
3957,OpenAI,201.07018,0.67245,-96.17418,-0.88449,230.87012,-121.97048,Q2,-1.36340,4.43866,15.83964,-3.30040,True,957.26380
3958,Mistral,201.28641,-1.09311,-103.14151,-0.89248,231.08688,-123.75314,Q2,-0.88921,-1.27243,3.85835,-1.16801,True,954.86132
3959,OpenAI,200.68291,0.89455,-99.80578,-0.89202,230.51182,-119.64831,Q3,1.67378,-4.43544,9.79672,-0.88401,True,953.51168
3960,Antrophic,202.54524,0.11707,-101.58646,-0.89480,232.35609,-123.72160,Q1,0.25898,-0.67284,8.99955,0.68630,True,961.93297
3961,Mistral,201.31526,0.33533,-96.82611,-0.88864,231.12098,-121.13865,Q2,0.71422,0.03161,17.47420,-0.07302,True,958.16325
3962,Mistral,198.82548,-0.91619,-105.62125,-0.88514,228.60687,-121.29341,Boom!,-2.17662,-2.47820,12.38845,8.34439,True,941.31677
3963,Antrophic,198.30101,-0.47512,-101.79559,-0.90014,228.09995,-120.93663,Boom!,-0.10848,0.01188,13.22996,3.03820,True,940.60727
3964,Antrophic,200.71324,-0.50071,-104.18290,-0.88728,230.49064,-122.81723,Q3,-0.13558,-0.10516,12.30774,0.49445,True,951.47477
3965,OpenAI,202.23979,0.08452,-98.20398,-0.88283,232.02334,-125.40053,Q1,1.61719,-1.54949,10.27411,-5.53065,True,962.09697
3966,OpenAI,201.17536,-0.12162,-98.70051,-0.88685,230.98065,-119.95425,Q2,0.42527,-0.33138,8.73307,-0.11676,True,956.52655
3967,OpenAI,200.98034,0.04456,-96.49252,-0.88590,230.78787,-120.72905,Q3,-0.09149,3.27220,8.68813,3.63519,True,956.65546
3968,OpenAI,200.03064,0.43440,-100.33872,-0.88903,229.83705,-121.01094,Q3,1.18914,-1.22450,10.52866,0.08109,True,949.98381
3969,Mistral,199.88914,-0.25325,-100.98581,-0.88928,229.67195,-120.49646,Q4,2.18447,1.34201,12.34281,-1.54830,True,948.95280
3970,Mistral,199.40096,0.56602,-100.73750,-0.89082,229.18669,-120.98165,Q4,2.66407,1.49616,5.19909,0.71948,True,946.63606
3971,OpenAI,200.80023,0.45051,-96.57764,-0.88765,230.60695,-123.56116,Q3,-2.60893,0.98511,9.67696,-0.03037,True,955.71235
3972,Mistral,199.95000,-0.26077,-104.76782,-0.87481,229.73203,-120.55767,Q4,-3.81388,-1.90105,6.64298,-1.41042,True,947.36607
3973,Mistral,198.95430,-0.86897,-102.63453,-0.89053,228.75221,-120.39652,Boom!,-3.77324,-0.04920,9.13560,-0.61164,True,943.45424
3974,Antrophic,197.86227,-0.33101,-100.10821,-0.88647,227.64109,-119.36381,Boom!,-0.70525,-0.54789,11.81558,-1.05294,True,939.25725
3975,OpenAI,199.96960,-0.40392,-98.72295,-0.88684,229.77083,-121.29823,Q4,1.22379,-1.12520,11.50354,0.64509,True,950.48654
3976,Antrophic,198.91856,-1.00549,-108.38728,-0.89979,228.71623,-117.75963,Boom!,0.34990,0.95176,13.77677,4.28977,True,940.39918
3977,Antrophic,200.63721,-0.55378,-100.01194,-0.90820,230.46959,-122.02996,Q3,1.27499,-0.81559,11.87893,1.98241,True,953.18009
3978,OpenAI,199.49667,-0.25607,-104.57767,-0.88169,229.29185,-120.46687,Q4,-1.70693,0.72603,10.58435,-3.38660,True,945.19453
3979,OpenAI,200.52515,1.24062,-99.55466,-0.88361,230.31285,-121.50099,Q3,-0.39314,1.76258,12.48796,-0.69840,True,952.84842
